4 1691845102 0.000000 1 0.000000 0.000000 0.000000
1 1691845103 0.000000 1 0.000000 0.000000 0.000000
2 1691845103 2.000000 1 2.000000 2.000000 2.000000
3 1691845103 0.000000 1 0.000000 0.000000 0.000000
4 1691845103 0.000000 1 0.000000 0.000000 0.000000
1 1691845104 0.000000 1 0.000000 0.000000 0.000000
2 1691845104 2.000000 1 2.000000 2.000000 2.000000
3 1691845104 0.000000 1 0.000000 0.000000 0.000000
4 1691845104 0.000000 1 0.000000 0.000000 0.000000
1 1691845105 0.000000 1 0.000000 0.000000 0.000000
2 1691845105 2.000000 1 2.000000 2.000000 2.000000
3 1691845105 0.000000 1 0.000000 0.000000 0.000000
4 1691845105 0.000000 1 0.000000 0.000000 0.000000
1 1691845106 0.000000 1 0.000000 0.000000 0.000000
2 1691845106 2.000000 1 2.000000 2.000000 2.000000
3 1691845106 0.000000 1 0.000000 0.000000 0.000000
4 1691845106 0.000000 1 0.000000 0.000000 0.000000
1 1691845107 0.000000 1 0.000000 0.000000 0.000000
2 1691845107 2.000000 1 2.000000 2.000000 2.000000
3 1691845107 0.000000 1 0.000000 0.000000 0.000000
4 1691845107 0.000000 1 0.000000 0.000000 0.000000
1 1691845108 0.000000 1 0.000000 0.000000 0.000000
2 1691845108 2.000000 1 2.000000 2.000000 2.000000
3 1691845108 0.000000 1 0.000000 0.000000 0.000000
4 1691845108 0.000000 1 0.000000 0.000000 0.000000
1 1691845109 0.000000 1 0.000000 0.000000 0.000000
2 1691845109 2.000000 1 2.000000 2.000000 2.000000
3 1691845109 0.000000 1 0.000000 0.000000 0.000000
4 1691845109 0.000000 1 0.000000 0.000000 0.000000
1 1691845110 6.000000 1 6.000000 6.000000 6.000000
2 1691845110 2.000000 1 2.000000 2.000000 2.000000
3 1691845110 0.000000 1 0.000000 0.000000 0.000000
4 1691845110 0.000000 1 0.000000 0.000000 0.000000
1 1691845111 6.000000 1 6.000000 6.000000 6.000000
2 1691845111 2.000000 1 2.000000 2.000000 2.000000
3 1691845111 0.000000 1 0.000000 0.000000 0.000000
4 1691845111 0.000000 1 0.000000 0.000000 0.000000
1 1691845112 6.000000 1 6.000000 6.000000 6.000000
2 1691845112 2.000000 1 2.000000 2.000000 2.000000
3 1691845112 0.000000 1 0.000000 0.000000 0.000000
4 1691845112 0.000000 1 0.000000 0.000000 0.000000
1 1691845113 6.000000 1 6.000000 6.000000 6.000000
2 1691845113 2.000000 1 2.000000 2.000000 2.000000
3 1691845113 0.000000 1 0.000000 0.000000 0.000000
4 1691845113 0.000000 1 0.000000 0.000000 0.000000
1 1691845114 6.000000 1 6.000000 6.000000 6.000000
2 1691845114 2.000000 1 2.000000 2.000000 2.000000
3 1691845114 0.000000 1 0.000000 0.000000 0.000000
4 1691845114 0.000000 1 0.000000 0.000000 0.000000
1 1691845115 6.000000 1 6.000000 6.000000 6.000000
2 1691845115 2.000000 1 2.000000 2.000000 2.000000
3 1691845115 0.000000 1 0.000000 0.000000 0.000000
4 1691845115 0.000000 1 0.000000 0.000000 0.000000
1 1691845116 6.000000 1 6.000000 6.000000 6.000000
2 1691845116 2.000000 1 2.000000 2.000000 2.000000
3 1691845116 0.000000 1 0.000000 0.000000 0.000000
4 1691845116 0.000000 1 0.000000 0.000000 0.000000
1 1691845117 6.000000 1 6.000000 6.000000 6.000000
2 1691845117 2.000000 1 2.000000 2.000000 2.000000
3 1691845117 0.000000 1 0.000000 0.000000 0.000000
4 1691845117 0.000000 1 0.000000 0.000000 0.000000
1 1691845118 6.000000 1 6.000000 6.000000 6.000000
2 1691845118 3.000000 1 3.000000 3.000000 3.000000
3 1691845118 0.000000 1 0.000000 0.000000 0.000000
4 1691845118 0.000000 1 0.000000 0.000000 0.000000
1 1691845119 6.000000 1 6.000000 6.000000 6.000000
2 1691845119 3.000000 1 3.000000 3.000000 3.000000
3 1691845119 0.000000 1 0.000000 0.000000 0.000000
4 1691845119 0.000000 1 0.000000 0.000000 0.000000
1 1691845120 6.000000 1 6.000000 6.000000 6.000000
2 1691845120 3.000000 1 3.000000 3.000000 3.000000
3 1691845120 0.000000 1 0.000000 0.000000 0.000000
4 1691845120 0.000000 1 0.000000 0.000000 0.000000
1 1691845121 6.000000 1 6.000000 6.000000 6.000000
2 1691845121 3.000000 1 3.000000 3.000000 3.000000
3 1691845121 0.000000 1 0.000000 0.000000 0.000000
4 1691845121 0.000000 1 0.000000 0.000000 0.000000
1 1691845122 11.000000 1 11.000000 11.000000 11.000000
2 1691845122 0.000000 1 0.000000 0.000000 0.000000
3 1691845122 0.000000 1 0.000000 0.000000 0.000000
4 1691845122 0.000000 1 0.000000 0.000000 0.000000
1 1691845123 11.000000 1 11.000000 11.000000 11.000000
2 1691845123 0.000000 1 0.000000 0.000000 0.000000
3 1691845123 0.000000 1 0.000000 0.000000 0.000000
4 1691845123 0.000000 1 0.000000 0.000000 0.000000
1 1691845124 11.000000 1 11.000000 11.000000 11.000000
2 1691845124 0.000000 1 0.000000 0.000000 0.000000
3 1691845124 0.000000 1 0.000000 0.000000 0.000000
4 1691845124 0.000000 1 0.000000 0.000000 0.000000
1 1691845125 11.000000 1 11.000000 11.000000 11.000000
2 1691845125 0.000000 1 0.000000 0.000000 0.000000
3 1691845125 0.000000 1 0.000000 0.000000 0.000000
4 1691845125 0.000000 1 0.000000 0.000000 0.000000
1 1691845126 11.000000 1 11.000000 11.000000 11.000000
2 1691845126 0.000000 1 0.000000 0.000000 0.000000
3 1691845126 0.000000 1 0.000000 0.000000 0.000000
4 1691845126 0.000000 1 0.000000 0.000000 0.000000
1 1691845127 11.000000 1 11.000000 11.000000 11.000000
2 1691845127 0.000000 1 0.000000 0.000000 0.000000
3 1691845127 0.000000 1 0.000000 0.000000 0.000000
4 1691845127 0.000000 1 0.000000 0.000000 0.000000
1 1691845128 11.000000 1 11.000000 11.000000 11.000000
2 1691845128 0.000000 1 0.000000 0.000000 0.000000
3 1691845128 0.000000 1 0.000000 0.000000 0.000000
4 1691845128 0.000000 1 0.000000 0.000000 0.000000
1 1691845129 11.000000 1 11.000000 11.000000 11.000000
2 1691845129 0.000000 1 0.000000 0.000000 0.000000
3 1691845129 0.000000 1 0.000000 0.000000 0.000000
4 1691845129 0.000000 1 0.000000 0.000000 0.000000
1 1691845130 11.000000 1 11.000000 11.000000 11.000000
2 1691845130 0.000000 1 0.000000 0.000000 0.000000
3 1691845130 0.000000 1 0.000000 0.000000 0.000000
4 1691845130 0.000000 1 0.000000 0.000000 0.000000
1 1691845131 11.000000 1 11.000000 11.000000 11.000000
2 1691845131 0.000000 1 0.000000 0.000000 0.000000
3 1691845131 0.000000 1 0.000000 0.000000 0.000000
4 1691845131 0.000000 1 0.000000 0.000000 0.000000
1 1691845132 11.000000 1 11.000000 11.000000 11.000000
2 1691845132 0.000000 1 0.000000 0.000000 0.000000
3 1691845132 0.000000 1 0.000000 0.000000 0.000000
4 1691845132 0.000000 1 0.000000 0.000000 0.000000
1 1691845133 11.000000 1 11.000000 11.000000 11.000000
2 1691845133 0.000000 1 0.000000 0.000000 0.000000
3 1691845133 0.000000 1 0.000000 0.000000 0.000000
4 1691845133 0.000000 1 0.000000 0.000000 0.000000
1 1691845134 11.000000 1 11.000000 11.000000 11.000000
2 1691845134 0.000000 1 0.000000 0.000000 0.000000
3 1691845134 0.000000 1 0.000000 0.000000 0.000000
4 1691845134 0.000000 1 0.000000 0.000000 0.000000
1 1691845135 11.000000 1 11.000000 11.000000 11.000000
2 1691845135 0.000000 1 0.000000 0.000000 0.000000
3 1691845135 0.000000 1 0.000000 0.000000 0.000000
4 1691845135 0.000000 1 0.000000 0.000000 0.000000
1 1691845136 11.000000 1 11.000000 11.000000 11.000000
2 1691845136 0.000000 1 0.000000 0.000000 0.000000
3 1691845136 0.000000 1 0.000000 0.000000 0.000000
4 1691845136 0.000000 1 0.000000 0.000000 0.000000
1 1691845137 11.000000 1 11.000000 11.000000 11.000000
2 1691845137 0.000000 1 0.000000 0.000000 0.000000
3 1691845137 0.000000 1 0.000000 0.000000 0.000000
4 1691845137 0.000000 1 0.000000 0.000000 0.000000
1 1691845138 11.000000 1 11.000000 11.000000 11.000000
2 1691845138 0.000000 1 0.000000 0.000000 0.000000
3 1691845138 0.000000 1 0.000000 0.000000 0.000000
4 1691845138 0.000000 1 0.000000 0.000000 0.000000
1 1691845139 11.000000 1 11.000000 11.000000 11.000000
2 1691845139 0.000000 1 0.000000 0.000000 0.000000
3 1691845139 0.000000 1 0.000000 0.000000 0.000000
4 1691845139 0.000000 1 0.000000 0.000000 0.000000
1 1691845140 11.000000 1 11.000000 11.000000 11.000000
2 1691845140 0.000000 1 0.000000 0.000000 0.000000
3 1691845140 0.000000 1 0.000000 0.000000 0.000000
4 1691845140 0.000000 1 0.000000 0.000000 0.000000
1 1691845141 11.000000 1 11.000000 11.000000 11.000000
2 1691845141 0.000000 1 0.000000 0.000000 0.000000
3 1691845141 0.000000 1 0.000000 0.000000 0.000000
4 1691845141 0.000000 1 0.000000 0.000000 0.000000
1 1691845143 11.000000 1 11.000000 11.000000 11.000000
2 1691845143 0.000000 1 0.000000 0.000000 0.000000
3 1691845143 0.000000 1 0.000000 0.000000 0.000000
4 1691845143 0.000000 1 0.000000 0.000000 0.000000
1 1691845144 11.000000 1 11.000000 11.000000 11.000000
2 1691845144 0.000000 1 0.000000 0.000000 0.000000
3 1691845144 0.000000 1 0.000000 0.000000 0.000000
4 1691845144 0.000000 1 0.000000 0.000000 0.000000
1 1691845145 11.000000 1 11.000000 11.000000 11.000000
2 1691845145 0.000000 1 0.000000 0.000000 0.000000
3 1691845145 0.000000 1 0.000000 0.000000 0.000000
4 1691845145 0.000000 1 0.000000 0.000000 0.000000
1 1691845146 11.000000 1 11.000000 11.000000 11.000000
2 1691845146 0.000000 1 0.000000 0.000000 0.000000
3 1691845146 0.000000 1 0.000000 0.000000 0.000000
4 1691845146 0.000000 1 0.000000 0.000000 0.000000
1 1691845147 11.000000 1 11.000000 11.000000 11.000000
2 1691845147 0.000000 1 0.000000 0.000000 0.000000
3 1691845147 0.000000 1 0.000000 0.000000 0.000000
4 1691845147 0.000000 1 0.000000 0.000000 0.000000
1 1691845148 1.000000 1 1.000000 1.000000 1.000000
2 1691845148 0.000000 1 0.000000 0.000000 0.000000
3 1691845148 10.000000 1 10.000000 10.000000 10.000000
4 1691845148 0.000000 1 0.000000 0.000000 0.000000
1 1691845149 0.000000 1 0.000000 0.000000 0.000000
2 1691845149 0.000000 1 0.000000 0.000000 0.000000
3 1691845149 11.000000 1 11.000000 11.000000 11.000000
4 1691845149 0.000000 1 0.000000 0.000000 0.000000
